"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
255550230,"20141118T000000",299950,3,2.5,1570,2577,2,0,0,3,7,1570,0,2005,0,98019,47.7456,-121.984,1970,2952
5016001260,"20150413T000000",480000,2,1,820,4200,1,0,0,3,7,820,0,1980,0,98112,47.6249,-122.298,1290,4000
1223059081,"20150325T000000",480000,3,1.75,1960,43995,1,0,0,3,7,1960,0,1970,0,98059,47.4915,-122.106,1960,42253
1454100267,"20150417T000000",430000,2,1,1460,9207,1,0,0,3,7,1210,250,1947,0,98125,47.7195,-122.287,1500,6898
3380900125,"20140527T000000",360000,3,1,1570,9467,1,0,0,3,7,1570,0,1954,0,98177,47.7683,-122.359,1570,9100
4058802105,"20140904T000000",150000,3,1,1450,6776,1,0,0,3,7,1450,0,1952,0,98178,47.5056,-122.244,1680,7200
856000985,"20141106T000000",1430800,4,2.5,2910,7364,2,0,0,3,10,2910,0,2003,0,98033,47.6906,-122.213,2480,8400
8011100050,"20150508T000000",350000,2,1,1220,28703,1,0,0,4,7,1220,0,1953,0,98056,47.4952,-122.172,2740,6720
2205700470,"20150122T000000",650500,5,4.25,3920,11412,2,0,0,3,7,3920,0,1955,2005,98006,47.5766,-122.151,1400,9750
561500290,"20140711T000000",315000,3,1.75,1660,37642,1,0,0,4,7,1660,0,1991,0,98022,47.2559,-122.007,2070,54450
9547204350,"20140519T000000",690000,3,2,1610,5100,1.5,0,0,5,8,1610,0,1940,0,98115,47.6825,-122.307,1740,5100
1310440470,"20150113T000000",441000,3,2.5,2740,7923,2,0,0,3,9,2740,0,1998,0,98058,47.4349,-122.105,2740,8815
7206900075,"20140818T000000",200000,5,1.75,1770,15525,1,0,0,4,7,1770,0,1959,0,98059,47.5025,-122.142,1370,10395
7202340590,"20141014T000000",702000,4,2.75,3880,15025,2,0,0,3,7,3880,0,2004,0,98053,47.6777,-122.035,2620,5300
2768301477,"20150425T000000",539000,3,2.25,1280,1187,2,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681
9521101221,"20140519T000000",487250,4,2,1690,3250,1.5,0,0,3,7,1550,140,1901,0,98103,47.6637,-122.346,1620,3250
8078460550,"20140513T000000",651000,4,2.5,2740,7140,2,0,0,3,8,2740,0,1993,0,98074,47.6334,-122.021,2260,7035
1123059116,"20150319T000000",518000,4,2.5,2790,9910,2,0,0,3,8,2790,0,2003,0,98059,47.4891,-122.141,2590,9910
6300000364,"20140616T000000",235000,2,1.5,880,1805,2,0,0,3,7,880,0,1999,0,98133,47.7064,-122.342,880,5060
626710220,"20140813T000000",475000,3,2.5,2160,35912,2,0,0,3,8,2160,0,1982,0,98077,47.7273,-122.083,2230,35244
322059161,"20141001T000000",287000,3,1,1250,26862,1,0,0,3,7,1250,0,1965,0,98058,47.426,-122.154,1530,24463
2922701085,"20150327T000000",543000,2,1,1070,4700,1,0,0,5,7,1070,0,1910,0,98117,47.6887,-122.368,1370,4700
7851980100,"20140605T000000",1075000,5,4.75,5180,17811,2,0,2,3,11,4070,1110,2001,0,98065,47.5405,-121.868,3960,15103
425400115,"20140715T000000",237000,3,1,1160,6132,1,0,0,4,7,1160,0,1958,0,98056,47.5015,-122.173,1280,6132
4031700210,"20141117T000000",220000,3,1.5,1600,10548,1,0,0,4,7,1600,0,1962,0,98001,47.2925,-122.284,2880,13609
5460900120,"20141208T000000",989900,5,2.25,3320,11350,1,0,0,5,8,1660,1660,1963,0,98040,47.5749,-122.213,3320,11085
4364200015,"20150109T000000",335000,2,1.5,1170,5248,1,0,0,5,6,1170,0,1941,0,98126,47.5318,-122.374,1170,5120
6821600265,"20150305T000000",425000,2,1,1270,6000,1,0,0,3,7,1270,0,1939,0,98199,47.6482,-122.393,1770,6000
9542900190,"20140516T000000",370000,4,1.5,1370,9957,1,0,0,3,7,900,470,1972,0,98034,47.7237,-122.181,1510,8088
2231000020,"20140812T000000",432500,3,2.5,1930,7120,1,0,0,4,7,1420,510,1961,0,98133,47.7715,-122.34,1600,8352
2355010090,"20141207T000000",843500,3,2.5,3560,11448,2,0,0,3,11,3560,0,1997,0,98052,47.7126,-122.104,3290,11506
9133600120,"20150408T000000",417000,3,2.5,2040,11211,2,0,0,3,8,2040,0,2000,0,98055,47.4867,-122.223,1830,11964
7370600045,"20150402T000000",640000,3,1.75,1680,8100,1,0,2,3,8,1680,0,1950,0,98177,47.7212,-122.364,1880,7750
2624049165,"20140513T000000",575000,3,1.75,1580,11750,1,0,0,4,7,1180,400,1951,0,98118,47.5368,-122.265,2150,11750
2600020330,"20140813T000000",1218000,4,2.75,3670,15400,2,0,3,4,10,3670,0,1986,0,98006,47.5581,-122.156,3370,13300
2301400276,"20140908T000000",865000,4,2.5,2520,4950,2,0,0,3,8,2520,0,1906,2002,98117,47.6814,-122.359,1810,3500
2472950170,"20150507T000000",365000,3,2.25,2860,8458,2,0,0,3,7,2860,0,1983,0,98058,47.4269,-122.148,1760,8458
9195700040,"20140926T000000",425000,3,2,1500,8086,1,0,0,3,7,1060,440,1981,0,98027,47.5584,-122.081,1550,8086
6713100031,"20150211T000000",476000,3,2.25,1570,7187,1,0,0,4,8,1170,400,1980,0,98133,47.7604,-122.356,1660,8775
109000040,"20150316T000000",305000,3,1.75,1460,7862,1,0,0,3,7,1460,0,1965,0,98155,47.7755,-122.299,2200,9293
3145600045,"20150225T000000",302000,6,2,2650,4621,1.5,0,0,3,8,2650,0,1911,0,98118,47.5543,-122.275,1640,4879
5317100780,"20140512T000000",1300000,4,3.25,2330,9687,2,0,3,3,9,2330,0,1918,0,98112,47.6264,-122.283,3880,9017
4136890560,"20150430T000000",346300,4,2.5,2590,11018,2,0,0,3,8,2590,0,1998,0,98092,47.2634,-122.211,2400,8042
3500100078,"20140611T000000",352500,3,1.75,1170,8182,1,0,0,3,7,1170,0,1962,0,98155,47.7368,-122.298,1610,8183
1121000095,"20141105T000000",320000,2,1,1120,5329,1,0,1,3,6,750,370,1929,0,98126,47.5421,-122.378,1530,5330
425059024,"20150129T000000",675000,5,2,2420,21000,1.5,0,0,3,8,2420,0,1966,0,98033,47.677,-122.165,1940,8085
3830630090,"20150417T000000",265000,3,2,1340,6783,1,0,0,4,7,1340,0,1987,0,98030,47.3504,-122.177,1630,6458
3026059085,"20150317T000000",1290000,5,3.5,4090,290980,1,0,0,3,11,2920,1170,2002,0,98034,47.7161,-122.219,1880,9255
3832050760,"20140828T000000",270000,3,2.5,1870,5000,2,0,0,3,7,1870,0,2009,0,98042,47.3339,-122.055,2170,5399
8665900336,"20140717T000000",360000,3,2,1930,15540,1,0,0,3,8,1260,670,1958,0,98155,47.7675,-122.307,1900,12123
1137800230,"20140514T000000",450000,3,2.5,2910,17172,2,0,0,3,10,2910,0,1989,0,98003,47.2789,-122.331,2910,20048
1250200414,"20150218T000000",365000,3,2.25,1110,979,2,0,0,3,7,960,150,2008,0,98144,47.5999,-122.3,1170,1400
2475900850,"20141010T000000",212000,2,1,770,7000,1,0,0,3,6,770,0,1921,0,98024,47.5654,-121.89,1100,8777
999000215,"20140512T000000",734200,4,2.5,2760,5000,1.5,0,0,5,7,1680,1080,1928,0,98107,47.6726,-122.371,1850,5000
3578401210,"20141218T000000",557000,4,1.75,2660,11315,2,0,0,4,8,2660,0,1983,0,98074,47.6204,-122.044,1980,11315
452001310,"20140825T000000",500000,2,1,960,5000,1,0,0,4,7,960,0,1900,0,98107,47.6755,-122.367,1330,5000
6917700665,"20150218T000000",580000,2,1,1650,9780,1,0,0,3,7,950,700,1943,0,98199,47.6549,-122.394,1650,5458
3904901300,"20150414T000000",468000,3,2.25,1470,5597,2,0,0,3,7,1470,0,1985,0,98029,47.5674,-122.019,1610,5217
8073900070,"20140522T000000",408000,3,2.25,1950,7221,1,0,0,4,8,1950,0,2006,0,98188,47.431,-122.285,2310,8125
8663200450,"20140715T000000",490000,4,2.25,2800,10800,1,0,0,3,8,1680,1120,1977,0,98011,47.7448,-122.177,2260,9800
2625079030,"20141028T000000",545000,3,2.5,3550,136343,2,0,0,3,10,3550,0,1977,0,98014,47.6223,-121.869,3080,215186
3192000085,"20140807T000000",180000,3,1,1010,10215,1,0,0,3,6,1010,0,1955,0,98146,47.4872,-122.345,1320,10245
2114700115,"20150407T000000",291700,3,2.5,1970,4120,1.5,0,0,3,6,1230,740,1927,0,98106,47.5328,-122.346,1470,4080
1531000030,"20150323T000000",720000,4,2.5,3450,39683,2,0,0,3,10,3450,0,2002,0,98010,47.342,-122.025,3350,39750
7011200830,"20140909T000000",783200,4,2,1590,5400,1,0,2,3,7,990,600,1900,0,98119,47.637,-122.367,2190,4800
5700004525,"20140624T000000",970000,3,2.25,3060,9950,1.5,0,2,4,9,1810,1250,1930,0,98144,47.579,-122.284,4950,10655
9412200260,"20141113T000000",496500,4,2.5,2250,14440,1,0,0,3,7,1550,700,1967,0,98027,47.5221,-122.045,2090,11400
8651441290,"20141229T000000",195000,3,1.5,1430,5200,1,0,0,4,7,1030,400,1977,0,98042,47.3644,-122.094,1190,5200
7626200280,"20141002T000000",425000,2,1,1170,5000,1,0,0,4,7,1030,140,1920,0,98136,47.5449,-122.388,1170,5850
3422059257,"20140828T000000",326000,5,2.75,2166,6342,2,0,0,3,8,2166,0,2013,0,98042,47.3461,-122.152,2474,5948
2525310040,"20150129T000000",206000,3,1,1060,10350,1,0,0,4,7,1060,0,1980,0,98038,47.365,-122.028,1500,9660
1102000095,"20140805T000000",558000,4,2.5,3220,5120,2,0,0,3,9,2420,800,2000,0,98118,47.5434,-122.27,1770,7680
9828701295,"20140624T000000",295000,2,1,650,5400,1,0,0,3,6,650,0,1950,0,98122,47.6185,-122.295,1310,4906
9482700080,"20141013T000000",575575,3,1.75,1516,2897,1,0,0,3,7,998,518,1925,0,98103,47.6842,-122.341,2100,3854
1689401526,"20150323T000000",605000,3,2.5,1500,1119,3,0,2,3,7,1110,390,2008,0,98109,47.6327,-122.346,1500,1057
1624049228,"20141124T000000",325000,4,1,2410,6975,1,0,0,3,7,1510,900,1957,0,98108,47.5692,-122.295,1880,6255
3830630060,"20140929T000000",245000,3,2.5,1730,7442,2,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458
2741100741,"20140604T000000",411715,3,1.75,1840,5101,1,0,0,5,7,1040,800,1952,0,98108,47.5585,-122.317,1340,5000
8929000290,"20140514T000000",372977,3,2.5,1690,1618,2,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1618
3720800070,"20150127T000000",1100000,4,3,2880,5500,2,0,0,4,9,1920,960,1926,0,98102,47.6448,-122.317,2110,5500
9834200555,"20150219T000000",760000,4,3.5,3090,4060,2,0,0,3,8,2420,670,1992,0,98144,47.5733,-122.287,1720,4080
3329530480,"20140701T000000",241000,3,2,1770,7000,1,0,0,3,7,1770,0,1986,0,98001,47.3321,-122.261,1510,10462
3630120480,"20140602T000000",653000,3,2.5,2290,3475,2,0,0,3,9,2290,0,2006,0,98029,47.5551,-122.001,2340,3626
1725059316,"20141120T000000",2385000,4,4,6330,13296,2,0,2,3,13,4900,1430,2000,0,98033,47.6488,-122.201,2200,9196
1454600156,"20140625T000000",860000,5,3.25,4500,9648,2,0,4,4,8,3000,1500,1968,0,98125,47.7262,-122.282,2780,21132
2767704756,"20141020T000000",470000,3,3.5,1280,1257,2,0,0,3,8,1040,240,2000,0,98107,47.6721,-122.374,1280,1249
4386700135,"20141114T000000",2250000,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,0,98112,47.6415,-122.285,2950,9323
7334501410,"20141121T000000",299500,4,2.25,1600,15312,1,0,0,4,7,1080,520,1979,0,98045,47.4629,-121.743,1620,12375
381000240,"20140806T000000",650500,4,1.75,2340,5940,1,0,0,3,8,1290,1050,1953,0,98115,47.6789,-122.281,1930,5940
414100045,"20140923T000000",344950,4,1.75,2240,7500,1,0,0,4,7,1120,1120,1956,0,98133,47.7466,-122.34,1440,7500
1446400615,"20140527T000000",268000,4,2,1930,6600,1,0,0,4,7,1030,900,1967,0,98168,47.482,-122.332,1220,6600
7284900385,"20140521T000000",970000,4,3.25,2790,5420,1,0,3,3,9,1130,1660,1963,2013,98177,47.7698,-122.386,2530,7200
3624079067,"20140508T000000",330000,2,2,1550,435600,1.5,0,0,2,7,1550,0,1972,0,98065,47.5145,-121.853,1600,217800
2591010240,"20141201T000000",405000,2,1.5,1370,4102,2,0,0,4,7,1370,0,1987,0,98033,47.6943,-122.184,1380,3211
7199350340,"20140825T000000",460000,3,1.75,1440,7070,1,0,0,3,7,1440,0,1980,0,98052,47.6947,-122.125,1440,7210
3445000005,"20141117T000000",237600,2,1,1370,11584,1,0,0,4,6,1370,0,1950,0,98198,47.4224,-122.293,1330,8012
2823059055,"20150329T000000",199000,3,1,1390,21262,1,0,0,3,7,1390,0,1958,0,98058,47.4454,-122.185,1560,10800
6792200066,"20140725T000000",280000,4,2.25,1834,7460,2,0,0,3,8,1834,0,2012,0,98042,47.3568,-122.163,1979,9008
191100435,"20140926T000000",1600000,5,3.75,3570,10125,2,0,0,3,10,3570,0,2014,0,98040,47.5639,-122.223,1760,10125
7227801581,"20140507T000000",305450,3,2.5,1600,3573,2,0,0,3,7,1600,0,2013,0,98056,47.507,-122.181,1500,11089
1929300052,"20141029T000000",740000,3,2.5,2200,3000,2,0,0,3,9,1530,670,2002,0,98109,47.6451,-122.35,2200,3300
4338800370,"20141117T000000",220000,3,1,1000,6020,1,0,0,3,6,1000,0,1944,0,98166,47.4793,-122.346,1300,8640
5104511730,"20150409T000000",549950,4,2.5,3780,6800,2,0,0,3,8,3780,0,2004,0,98038,47.3526,-122.012,3640,7326
1748800120,"20150318T000000",353500,4,2.5,3250,4650,2,0,0,3,8,3250,0,2007,0,98031,47.4004,-122.203,2960,4650
1326059085,"20140721T000000",450000,3,2.25,2080,111513,1.5,0,0,3,8,1680,400,1977,0,98072,47.7403,-122.112,2440,107157
3856905185,"20140624T000000",483000,2,1.75,1240,3000,1.5,0,0,3,7,1240,0,1906,0,98105,47.6689,-122.326,1800,4080
7431500280,"20141110T000000",959750,4,3,3060,50002,1,0,2,4,8,2460,600,1957,0,98008,47.6205,-122.096,2740,16181
1246700050,"20140612T000000",370000,2,1,1220,17172,1,0,0,4,6,1220,0,1947,0,98033,47.6934,-122.163,1510,12915
1498303855,"20150224T000000",718000,4,2.75,2930,4408,1,0,0,5,8,1660,1270,1939,0,98144,47.5841,-122.295,2200,4000
1775500362,"20141013T000000",625000,4,2.5,2601,34335,2,0,0,3,9,2601,0,1995,0,98072,47.742,-122.087,2080,32336
5416510830,"20140806T000000",300000,4,2.5,1910,4862,2,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,2010,5091
3326059191,"20140616T000000",410000,4,2,1580,9581,1,0,0,3,7,1580,0,1953,0,98033,47.692,-122.165,1580,10552
4024100670,"20150506T000000",605000,3,2.25,2260,17114,2,0,0,3,7,2260,0,1990,0,98155,47.7537,-122.296,2360,14893
7349620030,"20140722T000000",272000,4,2.25,2115,6234,2,0,0,3,7,2115,0,1998,0,98002,47.285,-122.201,2440,6366
6169901185,"20140520T000000",490000,5,3.5,4460,2975,3,0,2,3,10,3280,1180,2015,0,98119,47.6313,-122.37,2490,4231
5703500130,"20141217T000000",299500,3,1,1190,9600,1,0,0,3,7,1190,0,1981,0,98045,47.4805,-121.762,1360,10140
6021502310,"20141218T000000",582000,2,1.75,1210,4141,1,0,0,4,7,910,300,1942,0,98117,47.686,-122.382,1310,4141
3333002440,"20140604T000000",327500,3,1,1070,7140,1,0,0,3,7,1070,0,1989,0,98118,47.5427,-122.288,1390,2374
9266700845,"20150429T000000",325000,2,1,830,5100,1,0,0,3,6,830,0,1941,0,98103,47.6932,-122.346,1050,5100
379000051,"20140826T000000",307700,5,2.25,1980,13132,1,0,0,4,7,1260,720,1962,0,98198,47.3984,-122.301,1880,11325
9828701690,"20140806T000000",529000,3,2,1530,3400,1,0,0,3,7,990,540,1907,2014,98112,47.6204,-122.296,1880,4212
2998800110,"20150325T000000",1345000,4,3.25,3440,4920,2,0,4,3,10,2520,920,2014,0,98116,47.5727,-122.409,2350,5166
1703401110,"20140807T000000",292000,2,1,880,5500,1,0,0,3,6,880,0,1904,0,98118,47.5573,-122.289,1080,5500
7955060010,"20140613T000000",440000,4,2.25,2010,7575,1,0,0,3,7,1220,790,1974,0,98034,47.7328,-122.2,1820,7831
4322300140,"20141103T000000",265000,3,2.25,1450,13439,1,0,0,4,7,1180,270,1963,0,98003,47.2811,-122.299,1520,12348
254000100,"20140620T000000",665900,4,2.25,2870,5453,2,0,1,4,8,2220,650,1926,0,98146,47.5129,-122.388,1660,4800
259801110,"20140828T000000",439000,3,1.75,1250,7030,1,0,0,3,7,1250,0,1965,0,98008,47.6285,-122.118,1460,7210
3333002790,"20150123T000000",243500,2,1,900,5016,1,0,0,3,6,900,0,1948,0,98118,47.542,-122.282,1420,5184
6908200155,"20150122T000000",1103990,4,3.5,2760,5040,2,0,2,3,9,2760,0,1955,2005,98117,47.6756,-122.401,2370,5760
9315600050,"20150317T000000",1675000,5,3.25,4560,19080,1,0,0,5,9,2490,2070,1963,0,98004,47.6291,-122.226,3390,20140
7772800020,"20140813T000000",750000,3,3.75,2460,7630,1,0,0,5,8,1940,520,1976,0,98177,47.7147,-122.373,2000,7326
5152100160,"20150219T000000",357000,3,1.75,2400,14012,1,0,0,3,9,2400,0,1971,0,98003,47.3371,-122.325,2800,13988
3876200070,"20150508T000000",460000,3,3,1520,7500,1,0,0,3,7,1180,340,1967,0,98034,47.7276,-122.181,2080,8000
7387500335,"20141219T000000",280000,3,1,980,7480,1,0,0,3,6,830,150,1948,0,98106,47.5206,-122.363,1140,7480
3123059107,"20140520T000000",555000,3,2.5,3050,158558,1,0,0,4,9,3050,0,1987,0,98055,47.4326,-122.208,2960,31050
7104100050,"20140624T000000",485000,3,2.5,1500,5412,1,0,0,5,7,900,600,1920,0,98136,47.5499,-122.394,1090,5412
1773100755,"20140821T000000",520000,11,3,3000,4960,2,0,0,3,7,2400,600,1918,1999,98106,47.556,-122.363,1420,4960
9465910190,"20140529T000000",600000,3,1.75,2930,19876,1,0,0,3,9,2030,900,1993,0,98072,47.7443,-122.17,2740,11499
2475900565,"20150309T000000",392500,3,1,1390,10500,1.5,0,0,3,6,1390,0,1940,0,98024,47.567,-121.893,1350,9800
126059021,"20150402T000000",200000,4,1,1020,42966,1.5,0,0,4,6,1020,0,1922,0,98072,47.7617,-122.11,2250,37680
1189000180,"20140910T000000",525000,2,1,1510,3360,1,0,0,3,7,880,630,1924,0,98122,47.6135,-122.297,1330,3360
2021200058,"20150423T000000",785000,3,2.75,2310,5200,1,0,0,4,7,1520,790,1940,0,98199,47.6357,-122.397,2310,5200
301401620,"20141015T000000",298900,3,2.5,1852,4000,2,0,0,3,7,1852,0,2014,0,98002,47.3451,-122.209,2475,4000
9137101353,"20140919T000000",489000,3,2,1510,3000,1,0,0,4,7,910,600,1972,0,98115,47.6804,-122.319,1620,4000
7101100055,"20150303T000000",753000,3,1.75,2360,8290,1,0,0,4,7,1180,1180,1950,0,98115,47.6738,-122.281,1880,7670
9209900270,"20150205T000000",515000,2,1,1060,4228,1,0,0,3,7,860,200,1906,0,98112,47.6231,-122.293,1060,4187
8956200760,"20141013T000000",541800,4,2.5,3118,7866,2,0,2,3,9,3118,0,2014,0,98001,47.2931,-122.264,2673,6500
291310610,"20150227T000000",415000,3,2.25,1445,1512,2,0,0,3,7,1300,145,2004,0,98027,47.5341,-122.069,1445,1082
2781280390,"20150324T000000",290000,3,2.5,1610,2937,2,0,0,3,8,1610,0,2006,0,98055,47.4489,-122.188,1610,3049
3530490070,"20140613T000000",210000,2,1.75,1440,5680,1,0,0,4,8,1440,0,1978,0,98198,47.3825,-122.319,1320,3547
5606000233,"20150424T000000",1000000,5,2.75,1510,5700,2,0,1,4,7,1510,0,1946,0,98105,47.6653,-122.27,2190,5700
7504010900,"20140926T000000",598500,3,2.25,2520,12000,1,0,0,3,10,2520,0,1978,0,98074,47.6381,-122.062,2510,12000
5540800130,"20150318T000000",447500,2,1,1180,5100,1.5,0,0,3,7,1180,0,1926,0,98103,47.6947,-122.346,980,5100
5127100210,"20150325T000000",360000,6,2,2210,9870,2,0,0,4,7,2210,0,1969,1995,98059,47.4751,-122.145,1390,9912
3066400710,"20150407T000000",720000,3,2.5,2520,10012,2,0,0,3,10,2520,0,1987,0,98074,47.6295,-122.051,2680,10071
8732000410,"20150114T000000",272000,3,1.5,1760,9600,1,0,0,4,7,1760,0,1966,0,98031,47.4085,-122.195,1450,9600
425079100,"20141231T000000",406500,3,2.75,1840,68479,1,0,2,3,8,1340,500,1989,0,98014,47.6802,-121.908,2060,61903
98020410,"20140721T000000",802500,4,3.75,3320,8030,2,0,0,3,10,3320,0,2005,0,98075,47.5818,-121.972,3740,8030
823059145,"20141013T000000",321000,4,1,1300,18836,1,0,0,4,7,1300,0,1941,0,98056,47.5029,-122.188,1540,8498
461000390,"20140624T000000",687500,4,1.75,2330,5000,1.5,0,0,4,7,1510,820,1929,0,98117,47.6823,-122.368,1460,5000
3456000160,"20140623T000000",800000,3,2.25,2380,11824,1,0,0,4,9,1450,930,1972,0,98040,47.5371,-122.218,2750,11491
3528900401,"20140701T000000",1640000,3,3.25,3140,5445,2,0,3,4,10,2240,900,1913,0,98109,47.6406,-122.347,2950,5250
6852700412,"20140919T000000",625000,3,3.5,1560,1490,2,0,0,3,8,1240,320,1995,0,98102,47.6248,-122.319,1560,1662
7123400045,"20140523T000000",225000,2,1,1300,11867,1.5,0,0,4,6,1300,0,1975,0,98010,47.3221,-121.903,820,11867
8691390280,"20140731T000000",775000,4,3.5,3080,5250,2,0,0,3,9,3080,0,2003,0,98075,47.5992,-121.972,2980,5509
2297400250,"20141217T000000",445000,4,2.75,2160,7200,1,0,0,4,7,1220,940,1976,0,98034,47.7177,-122.224,1790,7614
4235400255,"20140905T000000",405000,2,1,720,4323,1,0,0,3,6,720,0,1942,0,98199,47.6604,-122.401,1460,3300
2206500110,"20140905T000000",508450,4,1.75,1520,9600,1,0,0,4,7,1000,520,1955,0,98006,47.5763,-122.154,1510,9000
3365900041,"20150121T000000",319000,3,1.5,2010,10100,1,0,0,4,7,1110,900,1964,0,98168,47.4738,-122.266,1900,10100
1929300415,"20141119T000000",710000,4,1.75,2000,6000,1,0,3,5,7,1000,1000,1956,0,98109,47.6428,-122.348,2610,4377
4365700450,"20141106T000000",193000,2,1,950,9000,1,0,0,3,6,950,0,1924,0,98106,47.5219,-122.361,1000,8280
6705870040,"20141015T000000",665000,4,2.5,3130,7582,2,0,0,3,8,3130,0,2004,0,98075,47.577,-122.055,2990,6441
1025059094,"20150128T000000",830000,5,3.5,3490,21780,2,0,0,3,8,3490,0,1996,0,98052,47.6707,-122.144,3070,7829
7891600245,"20150422T000000",430000,3,2,1860,7500,1,0,0,3,7,930,930,1909,1950,98106,47.5662,-122.364,1000,5000
1774000200,"20141202T000000",400000,3,1.75,1920,9102,1,0,0,3,7,1920,0,1968,0,98072,47.7487,-122.082,1920,9760
6117500955,"20150204T000000",445500,4,1.5,2210,10497,1,0,0,4,8,1650,560,1953,0,98166,47.4321,-122.347,1840,12697
2459970020,"20141124T000000",360000,4,2.5,1950,5451,2,0,0,3,7,1950,0,2004,0,98058,47.4341,-122.144,2240,6221
2895600680,"20140707T000000",335950,2,1.5,800,5192,1,0,0,5,7,800,0,1951,0,98146,47.5119,-122.386,1190,5320
3885801970,"20140812T000000",785000,2,0.75,1260,4800,1.5,0,2,4,6,1080,180,1942,0,98033,47.6843,-122.212,2660,7200
9542840340,"20150211T000000",275000,3,2.25,1450,4040,2,0,0,3,7,1450,0,2010,0,98038,47.3665,-122.022,1610,4040
3645100280,"20140613T000000",385000,3,2.25,1920,4833,1,0,0,4,7,1060,860,1921,0,98133,47.7067,-122.352,1580,5134
9346960050,"20141107T000000",660000,4,2.5,2290,9120,2,0,0,4,8,2290,0,1977,0,98006,47.5613,-122.128,2290,9120
9527000330,"20140811T000000",508000,6,2.75,2890,7500,1,0,0,4,8,1830,1060,1976,0,98034,47.7099,-122.23,1880,7500
2921049121,"20140516T000000",306500,3,2.25,2060,38377,1,0,0,4,8,1560,500,1978,0,98003,47.2752,-122.319,2080,60513
4037400430,"20141015T000000",478000,4,2,1690,8208,1,0,0,4,7,1210,480,1958,0,98008,47.6052,-122.126,1620,8496
5076700145,"20150427T000000",550000,3,1,1140,8180,1,0,0,3,7,1140,0,1959,0,98005,47.5851,-122.172,1510,8588
3630220140,"20140613T000000",795000,4,3.5,3200,3250,2,0,0,3,9,2670,530,2007,0,98029,47.5515,-122,3400,3663
2022069200,"20150505T000000",455000,4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385
6300000212,"20150218T000000",265000,2,1.5,920,1458,2,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598
2193310320,"20150306T000000",595000,4,2.5,2330,7064,1,0,0,4,8,1780,550,1984,0,98052,47.6955,-122.097,1740,8075
1829300270,"20140821T000000",715000,4,2.5,2780,13521,2,0,0,3,10,2780,0,1987,0,98074,47.6374,-122.042,2980,11454
1133000100,"20141007T000000",540000,5,1.5,1940,10202,1.5,0,0,4,7,1940,0,1940,0,98125,47.7213,-122.31,1900,8000
9262800294,"20140922T000000",260000,3,1.75,2170,10018,1,0,0,4,7,1630,540,1978,0,98001,47.3087,-122.264,2049,15263
9144100206,"20141125T000000",592000,3,1.75,1560,7424,1,0,0,5,8,1560,0,1940,0,98117,47.6981,-122.374,1370,7424
3426049132,"20150422T000000",460000,3,2,1200,7320,1,0,0,3,7,1200,0,1955,0,98115,47.6986,-122.286,1750,8220
7579200600,"20150428T000000",575000,3,2,1750,5750,1,0,2,5,7,870,880,1956,0,98116,47.5579,-122.384,1750,5750
5021900160,"20140618T000000",711000,4,1.75,1980,10800,1,0,0,5,6,990,990,1948,0,98040,47.5768,-122.222,2180,10800
2923059064,"20150217T000000",199000,2,1,1140,15120,1,0,0,4,6,990,150,1932,0,98055,47.4521,-122.196,2320,11250
1604601804,"20150416T000000",532000,3,3.75,2260,2050,2,0,0,3,9,1170,1090,2010,0,98118,47.566,-122.29,2130,3082
272000945,"20150325T000000",826000,3,3.25,2330,4000,1,0,2,3,10,1730,600,1964,2000,98144,47.5882,-122.295,2080,4000
3425059076,"20140922T000000",780000,2,3.25,3000,24004,1,0,0,3,10,2410,590,1952,0,98005,47.611,-122.157,4270,24506
9550200310,"20140811T000000",495000,2,1,970,4284,1,0,0,3,7,970,0,1905,0,98103,47.6667,-122.333,2050,4284
3893100327,"20140723T000000",355000,3,1,940,8512,1,0,0,4,7,940,0,1967,0,98033,47.7002,-122.191,1060,8512
9349900110,"20150217T000000",355000,2,1.5,1140,2500,1,0,1,3,7,630,510,1988,0,98106,47.5707,-122.359,1500,5000
4038200120,"20140825T000000",534000,5,1.75,2120,8625,1,0,0,3,7,1200,920,1959,0,98008,47.6118,-122.131,1930,8625
2218000335,"20140707T000000",530000,3,1.75,1320,2500,1,0,0,3,7,870,450,1918,0,98105,47.6681,-122.305,1580,2750
4027701275,"20140718T000000",230000,3,1,1240,6195,1,0,0,3,6,1240,0,1948,0,98028,47.7681,-122.266,1760,11080
3630120880,"20150227T000000",780000,3,3.5,3310,5558,2,0,0,3,9,3310,0,2005,0,98029,47.5553,-122.003,3310,5270
1762600260,"20140522T000000",1050000,4,3.25,3440,35021,2,0,0,3,10,3440,0,1983,0,98033,47.6476,-122.184,3440,35021
